customer_id,customer_segment,province,age_band,tenure_band,digital_engagement_score,synthetic_data_flag
C029031,Middle Market,Eastern Cape,45-54,1-2 Years,47.8,True
C029032,Mass,Gauteng,25-34,3-5 Years,4.4,True
C029033,SME Owner,KwaZulu-Natal,25-34,5+ Years,33.0,True
C029034,Middle Market,Eastern Cape,35-44,New,72.5,True
C029035,Mass,Western Cape,35-44,5+ Years,62.3,True
C029036,SME Owner,Western Cape,25-34,New,11.6,True
C029037,Middle Market,Gauteng,35-44,1-2 Years,16.0,True
C029038,Middle Market,Gauteng,65+,5+ Years,36.5,True
C029039,Middle Market,Gauteng,35-44,5+ Years,29.3,True
C029040,SME Owner,Western Cape,65+,1-2 Years,57.6,True
C029041,Mass,Gauteng,25-34,New,14.3,True
C029042,Mass,Limpopo,35-44,3-5 Years,69.7,True
C029043,Middle Market,Eastern Cape,25-34,3-5 Years,40.7,True
C029044,SME Owner,Limpopo,45-54,5+ Years,83.7,True
C029045,Mass,North West,25-34,New,62.8,True
C029046,Mass,KwaZulu-Natal,65+,1-2 Years,18.6,True
C029047,Middle Market,Eastern Cape,18-24,3-5 Years,6.5,True
C029048,Mass,Western Cape,35-44,3-5 Years,49.9,True
C029049,Middle Market,Free State,45-54,3-5 Years,35.0,True
C029050,Mass,KwaZulu-Natal,35-44,New,53.1,True
C029051,Affluent,Eastern Cape,65+,3-5 Years,35.1,True
C029052,Middle Market,Gauteng,25-34,5+ Years,56.9,True
C029053,Middle Market,Eastern Cape,18-24,New,33.8,True
C029054,Affluent,KwaZulu-Natal,45-54,New,28.7,True
C029055,Mass,Gauteng,35-44,5+ Years,27.0,True
C029056,Middle Market,Eastern Cape,35-44,New,79.5,True
C029057,Middle Market,Western Cape,35-44,New,68.7,True
C029058,Mass,KwaZulu-Natal,45-54,3-5 Years,80.9,True
C029059,Mass,KwaZulu-Natal,35-44,3-5 Years,67.8,True
C029060,Middle Market,KwaZulu-Natal,18-24,1-2 Years,56.7,True
C029061,Middle Market,Eastern Cape,18-24,3-5 Years,76.3,True
C029062,Middle Market,Western Cape,18-24,3-5 Years,38.7,True
C029063,Mass,KwaZulu-Natal,65+,1-2 Years,17.5,True
C029064,Mass,Mpumalanga,65+,1-2 Years,31.4,True
C029065,SME Owner,Gauteng,35-44,3-5 Years,59.6,True
C029066,Mass,Free State,45-54,5+ Years,59.9,True
C029067,SME Owner,Gauteng,18-24,New,80.4,True
C029068,Middle Market,Western Cape,45-54,New,81.1,True
C029069,Middle Market,Gauteng,35-44,5+ Years,34.6,True
C029070,Mass,Free State,35-44,5+ Years,89.3,True
C029071,Affluent,Gauteng,25-34,New,50.6,True
C029072,Affluent,Eastern Cape,35-44,5+ Years,30.7,True
C029073,Middle Market,Western Cape,25-34,3-5 Years,48.4,True
C029074,Middle Market,Gauteng,18-24,5+ Years,71.3,True
C029075,Middle Market,North West,35-44,New,38.6,True
C029076,Mass,Gauteng,25-34,5+ Years,66.4,True
C029077,SME Owner,Gauteng,25-34,New,65.5,True
C029078,Mass,Western Cape,25-34,New,90.6,True
C029079,Middle Market,Gauteng,35-44,5+ Years,67.2,True
C029080,Mass,Eastern Cape,25-34,3-5 Years,7.5,True
C029081,Middle Market,Gauteng,65+,1-2 Years,38.7,True
C029082,Middle Market,Eastern Cape,55-64,5+ Years,76.1,True
C029083,Middle Market,Western Cape,25-34,5+ Years,35.8,True
C029084,Mass,Free State,35-44,New,62.3,True
C029085,Mass,Western Cape,35-44,New,76.5,True
C029086,Mass,Gauteng,25-34,3-5 Years,80.6,True
C029087,SME Owner,Eastern Cape,45-54,New,71.0,True
C029088,Mass,Gauteng,35-44,3-5 Years,56.4,True
C029089,SME Owner,Western Cape,18-24,1-2 Years,61.3,True
C029090,Mass,Limpopo,25-34,1-2 Years,49.3,True
C029091,Affluent,Mpumalanga,25-34,5+ Years,59.5,True
C029092,Middle Market,Gauteng,55-64,3-5 Years,69.0,True
C029093,Affluent,Limpopo,35-44,1-2 Years,73.1,True
C029094,Middle Market,Free State,25-34,5+ Years,24.2,True
C029095,Middle Market,Mpumalanga,35-44,1-2 Years,85.0,True
C029096,Middle Market,Free State,35-44,1-2 Years,28.2,True
C029097,Mass,Gauteng,35-44,5+ Years,25.1,True
C029098,Affluent,North West,25-34,New,21.8,True
C029099,Middle Market,Gauteng,45-54,3-5 Years,88.2,True
C029100,Mass,Western Cape,55-64,5+ Years,46.8,True
C029101,Mass,Western Cape,35-44,5+ Years,35.6,True
C029102,Middle Market,Western Cape,25-34,New,38.5,True
C029103,Affluent,Gauteng,25-34,5+ Years,79.5,True
C029104,Middle Market,Gauteng,25-34,1-2 Years,59.9,True
C029105,Mass,Limpopo,55-64,3-5 Years,52.3,True
C029106,Middle Market,KwaZulu-Natal,45-54,New,71.3,True
C029107,Mass,Western Cape,55-64,New,44.1,True
C029108,Mass,Free State,25-34,New,71.3,True
C029109,Affluent,Mpumalanga,55-64,3-5 Years,68.7,True
C029110,Mass,Gauteng,45-54,5+ Years,43.8,True
C029111,Mass,Gauteng,65+,5+ Years,77.8,True
C029112,Mass,North West,25-34,New,21.3,True
C029113,Mass,KwaZulu-Natal,65+,New,24.5,True
C029114,Mass,Gauteng,45-54,5+ Years,63.6,True
C029115,Mass,Gauteng,45-54,3-5 Years,63.6,True
C029116,Middle Market,Northern Cape,25-34,3-5 Years,64.2,True
C029117,Affluent,KwaZulu-Natal,25-34,New,59.2,True
C029118,Mass,Limpopo,65+,New,40.7,True
C029119,Affluent,KwaZulu-Natal,45-54,3-5 Years,42.2,True
C029120,Middle Market,Western Cape,55-64,5+ Years,20.7,True
C029121,Mass,Limpopo,25-34,3-5 Years,77.7,True
C029122,Mass,Western Cape,35-44,1-2 Years,25.0,True
C029123,Mass,Eastern Cape,35-44,5+ Years,25.8,True
C029124,Middle Market,Western Cape,25-34,New,88.2,True
C029125,Middle Market,Mpumalanga,25-34,New,57.5,True
C029126,Mass,Western Cape,25-34,New,46.9,True
C029127,Mass,Gauteng,25-34,New,81.4,True
C029128,Mass,Eastern Cape,35-44,1-2 Years,14.8,True
C029129,Middle Market,Limpopo,18-24,1-2 Years,32.2,True
C029130,Mass,Limpopo,35-44,New,65.3,True
C029131,Middle Market,Western Cape,35-44,New,92.3,True
C029132,Middle Market,Western Cape,35-44,New,36.0,True
C029133,Middle Market,Gauteng,35-44,1-2 Years,40.1,True
C029134,Mass,Gauteng,25-34,3-5 Years,29.2,True
C029135,Middle Market,North West,55-64,New,29.9,True
C029136,Middle Market,Eastern Cape,25-34,3-5 Years,33.1,True
C029137,Affluent,KwaZulu-Natal,35-44,New,38.7,True
C029138,Middle Market,KwaZulu-Natal,55-64,3-5 Years,23.7,True
C029139,Mass,Gauteng,45-54,1-2 Years,39.9,True
C029140,Mass,Western Cape,45-54,New,45.5,True
C029141,Middle Market,Mpumalanga,55-64,3-5 Years,89.2,True
C029142,Middle Market,Western Cape,65+,1-2 Years,57.5,True
C029143,Middle Market,KwaZulu-Natal,18-24,1-2 Years,27.2,True
C029144,Middle Market,Western Cape,65+,1-2 Years,73.7,True
C029145,Affluent,Gauteng,65+,New,39.7,True
C029146,Affluent,Gauteng,25-34,1-2 Years,57.5,True
C029147,Mass,Gauteng,25-34,3-5 Years,22.4,True
C029148,Mass,KwaZulu-Natal,45-54,New,75.9,True
C029149,Affluent,Northern Cape,55-64,5+ Years,73.6,True
C029150,Middle Market,Western Cape,35-44,New,69.3,True
C029151,SME Owner,Limpopo,35-44,5+ Years,58.8,True
C029152,Middle Market,Gauteng,25-34,5+ Years,15.6,True
C029153,SME Owner,Western Cape,45-54,5+ Years,92.9,True
C029154,Mass,KwaZulu-Natal,35-44,5+ Years,45.3,True
C029155,Middle Market,Gauteng,25-34,3-5 Years,50.1,True
C029156,Middle Market,Gauteng,55-64,1-2 Years,27.4,True
C029157,Mass,Gauteng,25-34,1-2 Years,56.8,True
C029158,Mass,Gauteng,35-44,5+ Years,53.3,True
C029159,Mass,Mpumalanga,55-64,New,49.7,True
C029160,Mass,Gauteng,45-54,New,62.5,True
C029161,SME Owner,Gauteng,25-34,New,80.4,True
C029162,SME Owner,Free State,65+,5+ Years,68.1,True
C029163,Affluent,Gauteng,25-34,1-2 Years,9.6,True
C029164,SME Owner,Western Cape,55-64,5+ Years,77.3,True
C029165,Affluent,Gauteng,35-44,3-5 Years,56.3,True
C029166,Affluent,Mpumalanga,18-24,1-2 Years,56.9,True
C029167,Mass,Mpumalanga,25-34,1-2 Years,45.4,True
C029168,Mass,Mpumalanga,25-34,1-2 Years,89.3,True
C029169,Affluent,Gauteng,25-34,1-2 Years,29.8,True
C029170,Middle Market,Gauteng,55-64,1-2 Years,59.5,True
C029171,Middle Market,Limpopo,25-34,New,85.3,True
C029172,Middle Market,Limpopo,45-54,New,72.3,True
C029173,Mass,Western Cape,25-34,3-5 Years,74.4,True
C029174,Mass,KwaZulu-Natal,25-34,3-5 Years,23.5,True
C029175,Middle Market,Western Cape,35-44,New,53.9,True
C029176,Middle Market,Gauteng,65+,1-2 Years,40.7,True
C029177,Mass,Western Cape,25-34,1-2 Years,22.2,True
C029178,Middle Market,Mpumalanga,45-54,3-5 Years,50.0,True
C029179,Mass,Limpopo,35-44,3-5 Years,36.8,True
C029180,Middle Market,Gauteng,25-34,3-5 Years,42.5,True
C029181,Middle Market,Gauteng,35-44,3-5 Years,35.4,True
C029182,Middle Market,Gauteng,35-44,1-2 Years,82.3,True
C029183,SME Owner,Gauteng,55-64,5+ Years,16.4,True
C029184,Middle Market,Gauteng,55-64,1-2 Years,39.2,True
C029185,SME Owner,Gauteng,35-44,1-2 Years,29.5,True
C029186,Affluent,Mpumalanga,25-34,3-5 Years,19.1,True
C029187,Affluent,Limpopo,35-44,3-5 Years,44.3,True
C029188,Middle Market,Mpumalanga,55-64,3-5 Years,35.0,True
C029189,Middle Market,Eastern Cape,45-54,1-2 Years,72.8,True
C029190,Middle Market,Eastern Cape,25-34,5+ Years,81.8,True
C029191,Middle Market,Free State,18-24,1-2 Years,42.7,True
C029192,Mass,KwaZulu-Natal,25-34,3-5 Years,97.4,True
C029193,Mass,Gauteng,35-44,1-2 Years,29.0,True
C029194,Mass,Gauteng,25-34,New,62.3,True
C029195,Middle Market,Western Cape,25-34,New,34.1,True
C029196,Mass,Eastern Cape,35-44,1-2 Years,67.4,True
C029197,Middle Market,Gauteng,35-44,New,72.5,True
C029198,Mass,KwaZulu-Natal,55-64,3-5 Years,77.3,True
C029199,Mass,Mpumalanga,35-44,5+ Years,84.6,True
C029200,Middle Market,Gauteng,45-54,3-5 Years,63.4,True
C029201,Affluent,Gauteng,18-24,3-5 Years,23.7,True
C029202,Mass,Northern Cape,35-44,1-2 Years,28.2,True
C029203,Affluent,Gauteng,35-44,1-2 Years,68.3,True
C029204,Mass,Gauteng,55-64,New,26.6,True
C029205,Middle Market,Eastern Cape,45-54,3-5 Years,52.7,True
C029206,Mass,Northern Cape,45-54,New,58.2,True
C029207,Mass,Gauteng,55-64,New,69.8,True
C029208,Mass,Gauteng,25-34,3-5 Years,46.6,True
C029209,Mass,Western Cape,45-54,3-5 Years,76.0,True
C029210,Middle Market,KwaZulu-Natal,55-64,3-5 Years,55.0,True
C029211,Middle Market,Free State,65+,1-2 Years,22.4,True
C029212,Mass,Northern Cape,35-44,1-2 Years,69.9,True
C029213,Affluent,Free State,45-54,New,53.2,True
C029214,Middle Market,Gauteng,25-34,3-5 Years,21.7,True
C029215,Mass,Free State,35-44,3-5 Years,58.4,True
C029216,Mass,KwaZulu-Natal,35-44,5+ Years,39.8,True
C029217,Mass,Western Cape,25-34,3-5 Years,14.3,True
C029218,Affluent,KwaZulu-Natal,55-64,1-2 Years,25.2,True
C029219,Middle Market,Western Cape,55-64,New,30.9,True
C029220,Mass,KwaZulu-Natal,65+,1-2 Years,77.7,True
C029221,Mass,Eastern Cape,25-34,3-5 Years,25.5,True
C029222,Mass,Gauteng,18-24,1-2 Years,65.9,True
C029223,Mass,KwaZulu-Natal,45-54,5+ Years,79.6,True
C029224,Middle Market,Gauteng,25-34,3-5 Years,24.2,True
C029225,SME Owner,Western Cape,45-54,5+ Years,81.1,True
C029226,Mass,Western Cape,35-44,5+ Years,44.2,True
C029227,Mass,North West,35-44,3-5 Years,55.7,True
C029228,Mass,Gauteng,35-44,5+ Years,69.7,True
C029229,Mass,Free State,18-24,1-2 Years,29.3,True
C029230,Middle Market,Western Cape,25-34,3-5 Years,27.0,True
C029231,SME Owner,Gauteng,55-64,3-5 Years,54.6,True
C029232,Middle Market,Western Cape,35-44,5+ Years,67.0,True
C029233,Mass,Gauteng,25-34,3-5 Years,40.0,True
C029234,Affluent,Free State,18-24,1-2 Years,54.1,True
C029235,Affluent,Western Cape,35-44,1-2 Years,75.6,True
C029236,Mass,Eastern Cape,25-34,3-5 Years,67.8,True
C029237,Affluent,Free State,35-44,5+ Years,11.4,True
C029238,Middle Market,Western Cape,45-54,1-2 Years,72.7,True
C029239,Middle Market,Western Cape,18-24,5+ Years,63.1,True
C029240,Middle Market,Gauteng,45-54,3-5 Years,38.3,True
C029241,Mass,Eastern Cape,18-24,5+ Years,81.9,True
C029242,Middle Market,Limpopo,45-54,5+ Years,55.0,True
C029243,Middle Market,KwaZulu-Natal,25-34,5+ Years,29.0,True
C029244,SME Owner,Gauteng,25-34,New,35.7,True
C029245,Mass,Eastern Cape,25-34,1-2 Years,67.2,True
C029246,Mass,KwaZulu-Natal,35-44,5+ Years,14.0,True
C029247,Middle Market,Western Cape,45-54,3-5 Years,59.3,True
C029248,Middle Market,Western Cape,35-44,New,22.7,True
C029249,Middle Market,Western Cape,55-64,3-5 Years,53.5,True
C029250,Middle Market,Free State,18-24,5+ Years,39.0,True
C029251,Middle Market,Eastern Cape,35-44,1-2 Years,63.6,True
C029252,Middle Market,KwaZulu-Natal,35-44,5+ Years,38.9,True
C029253,Mass,Free State,25-34,New,53.6,True
C029254,Middle Market,Limpopo,35-44,3-5 Years,44.1,True
C029255,Middle Market,Gauteng,35-44,5+ Years,58.1,True
C029256,Middle Market,Gauteng,25-34,New,25.9,True
C029257,Middle Market,Western Cape,25-34,3-5 Years,34.9,True
C029258,Middle Market,Free State,25-34,New,33.7,True
C029259,Mass,Gauteng,25-34,1-2 Years,52.0,True
C029260,Mass,Limpopo,45-54,3-5 Years,41.3,True
C029261,Mass,Gauteng,35-44,5+ Years,48.9,True
C029262,Middle Market,Eastern Cape,25-34,5+ Years,39.9,True
C029263,Middle Market,Free State,65+,3-5 Years,70.1,True
C029264,SME Owner,Gauteng,45-54,5+ Years,39.4,True
C029265,Middle Market,Limpopo,25-34,1-2 Years,75.6,True
C029266,Middle Market,Limpopo,18-24,3-5 Years,55.4,True
C029267,Middle Market,Gauteng,25-34,3-5 Years,59.1,True
C029268,Middle Market,Gauteng,35-44,3-5 Years,56.0,True
C029269,Middle Market,Limpopo,25-34,New,62.8,True
C029270,Mass,North West,25-34,1-2 Years,39.5,True
C029271,Middle Market,Western Cape,65+,1-2 Years,70.6,True
C029272,Affluent,Gauteng,65+,3-5 Years,59.8,True
C029273,Middle Market,Gauteng,35-44,New,87.7,True
C029274,Mass,Western Cape,55-64,1-2 Years,61.7,True
C029275,Middle Market,KwaZulu-Natal,25-34,1-2 Years,28.3,True
C029276,SME Owner,Eastern Cape,45-54,New,34.9,True
C029277,Mass,KwaZulu-Natal,55-64,1-2 Years,75.7,True
C029278,SME Owner,Mpumalanga,55-64,3-5 Years,34.4,True
C029279,SME Owner,Gauteng,45-54,5+ Years,51.3,True
C029280,Middle Market,Western Cape,55-64,5+ Years,68.7,True
C029281,Mass,Gauteng,18-24,5+ Years,56.5,True
C029282,Mass,Eastern Cape,35-44,1-2 Years,61.5,True
C029283,Mass,Eastern Cape,45-54,5+ Years,54.7,True
C029284,Mass,Mpumalanga,35-44,3-5 Years,49.1,True
C029285,Middle Market,Gauteng,25-34,1-2 Years,69.0,True
C029286,SME Owner,Limpopo,45-54,1-2 Years,17.0,True
C029287,Mass,KwaZulu-Natal,45-54,3-5 Years,62.0,True
C029288,Middle Market,Gauteng,35-44,New,24.2,True
C029289,Middle Market,Limpopo,25-34,3-5 Years,68.6,True
C029290,Mass,Gauteng,25-34,3-5 Years,64.7,True
C029291,Middle Market,Eastern Cape,55-64,New,32.2,True
C029292,Affluent,KwaZulu-Natal,25-34,1-2 Years,35.2,True
C029293,Middle Market,KwaZulu-Natal,45-54,3-5 Years,44.8,True
C029294,Mass,KwaZulu-Natal,25-34,3-5 Years,52.4,True
C029295,Middle Market,North West,25-34,New,66.6,True
C029296,Mass,KwaZulu-Natal,35-44,5+ Years,36.0,True
C029297,SME Owner,Gauteng,45-54,3-5 Years,67.7,True
C029298,Affluent,North West,25-34,1-2 Years,58.9,True
C029299,Mass,Gauteng,25-34,3-5 Years,40.5,True
C029300,Middle Market,Western Cape,35-44,3-5 Years,82.2,True
C029301,Middle Market,Limpopo,35-44,New,57.1,True
C029302,Middle Market,Gauteng,45-54,3-5 Years,64.2,True
C029303,Middle Market,Gauteng,35-44,New,94.6,True
C029304,SME Owner,Limpopo,35-44,3-5 Years,78.1,True
C029305,Mass,Gauteng,25-34,5+ Years,49.7,True
C029306,Middle Market,KwaZulu-Natal,25-34,New,27.1,True
C029307,Mass,Gauteng,25-34,5+ Years,28.8,True
C029308,Mass,Western Cape,25-34,New,36.8,True
C029309,Affluent,Free State,65+,1-2 Years,47.4,True
C029310,Middle Market,North West,25-34,1-2 Years,49.9,True
C029311,Middle Market,KwaZulu-Natal,35-44,New,95.5,True
C029312,Mass,Western Cape,35-44,1-2 Years,43.5,True
C029313,Affluent,Gauteng,35-44,1-2 Years,84.2,True
C029314,Mass,Western Cape,35-44,5+ Years,54.2,True
C029315,Middle Market,Free State,35-44,3-5 Years,47.5,True
C029316,Mass,Eastern Cape,25-34,1-2 Years,48.3,True
C029317,Middle Market,Western Cape,25-34,New,77.1,True
C029318,Middle Market,Gauteng,25-34,3-5 Years,41.3,True
C029319,Mass,KwaZulu-Natal,35-44,5+ Years,69.0,True
C029320,Middle Market,Limpopo,35-44,New,59.5,True
C029321,Mass,KwaZulu-Natal,65+,5+ Years,83.5,True
C029322,Middle Market,KwaZulu-Natal,25-34,New,60.4,True
C029323,Middle Market,Eastern Cape,35-44,1-2 Years,23.3,True
C029324,Affluent,Gauteng,65+,3-5 Years,50.0,True
C029325,Mass,KwaZulu-Natal,55-64,5+ Years,60.2,True
C029326,Mass,Gauteng,45-54,New,12.6,True
C029327,Mass,Gauteng,35-44,5+ Years,79.2,True
C029328,Mass,Gauteng,45-54,1-2 Years,27.2,True
C029329,Middle Market,KwaZulu-Natal,65+,5+ Years,76.3,True
C029330,Mass,North West,35-44,5+ Years,23.8,True
C029331,Mass,Gauteng,25-34,1-2 Years,41.3,True
C029332,Mass,Western Cape,18-24,5+ Years,73.4,True
C029333,Middle Market,Mpumalanga,35-44,1-2 Years,74.8,True
C029334,Middle Market,Limpopo,25-34,1-2 Years,56.6,True
C029335,Middle Market,Western Cape,25-34,1-2 Years,23.9,True
C029336,SME Owner,Eastern Cape,45-54,New,52.1,True
C029337,Mass,Gauteng,25-34,3-5 Years,56.0,True
C029338,Middle Market,Eastern Cape,25-34,1-2 Years,97.2,True
C029339,Mass,Eastern Cape,35-44,3-5 Years,32.2,True
C029340,Affluent,KwaZulu-Natal,18-24,5+ Years,47.2,True
C029341,Mass,Gauteng,55-64,3-5 Years,46.8,True
C029342,SME Owner,Gauteng,65+,1-2 Years,20.2,True
C029343,Middle Market,Gauteng,65+,3-5 Years,67.0,True
C029344,Middle Market,Gauteng,18-24,3-5 Years,8.3,True
C029345,Middle Market,Mpumalanga,18-24,3-5 Years,72.0,True
C029346,Mass,Gauteng,25-34,1-2 Years,68.2,True
C029347,Mass,Gauteng,55-64,1-2 Years,33.1,True
C029348,Affluent,Eastern Cape,55-64,3-5 Years,59.0,True
C029349,Middle Market,Gauteng,18-24,5+ Years,84.2,True
C029350,Mass,Western Cape,18-24,New,67.3,True
C029351,Mass,Gauteng,25-34,1-2 Years,86.2,True
C029352,Mass,Mpumalanga,25-34,1-2 Years,41.5,True
C029353,Middle Market,Northern Cape,18-24,3-5 Years,55.4,True
C029354,Middle Market,Western Cape,25-34,3-5 Years,43.8,True
C029355,Middle Market,Gauteng,45-54,3-5 Years,27.3,True
C029356,Mass,Eastern Cape,35-44,New,54.0,True
C029357,Affluent,Eastern Cape,35-44,3-5 Years,76.9,True
C029358,Mass,Gauteng,25-34,3-5 Years,78.8,True
C029359,Mass,Western Cape,35-44,1-2 Years,67.4,True
C029360,SME Owner,Gauteng,45-54,3-5 Years,55.3,True
C029361,Middle Market,Gauteng,25-34,New,50.4,True
C029362,Middle Market,Western Cape,25-34,1-2 Years,72.7,True
C029363,Affluent,Western Cape,55-64,3-5 Years,57.0,True
C029364,Mass,Western Cape,25-34,3-5 Years,35.3,True
C029365,Mass,Western Cape,55-64,5+ Years,39.4,True
C029366,Mass,Gauteng,35-44,1-2 Years,56.8,True
C029367,Mass,Gauteng,35-44,3-5 Years,42.9,True
C029368,Middle Market,Gauteng,25-34,5+ Years,25.7,True
C029369,Middle Market,KwaZulu-Natal,45-54,1-2 Years,55.7,True
C029370,Middle Market,Gauteng,35-44,New,82.0,True
C029371,Middle Market,KwaZulu-Natal,25-34,5+ Years,91.3,True
C029372,Mass,Eastern Cape,55-64,New,86.2,True
C029373,Mass,Mpumalanga,45-54,3-5 Years,46.8,True
C029374,Mass,North West,45-54,New,44.2,True
C029375,Middle Market,Western Cape,25-34,5+ Years,48.5,True
C029376,Middle Market,North West,25-34,New,62.4,True
C029377,SME Owner,Limpopo,25-34,New,89.6,True
C029378,Affluent,Gauteng,25-34,1-2 Years,50.6,True
C029379,Middle Market,Western Cape,55-64,5+ Years,62.0,True
C029380,Middle Market,Gauteng,35-44,New,37.0,True
C029381,Middle Market,Limpopo,25-34,New,33.8,True
C029382,Affluent,KwaZulu-Natal,35-44,New,19.2,True
C029383,Middle Market,Gauteng,65+,3-5 Years,52.8,True
C029384,Mass,Free State,35-44,3-5 Years,77.3,True
C029385,Mass,Limpopo,55-64,1-2 Years,54.1,True
C029386,Affluent,KwaZulu-Natal,65+,3-5 Years,39.3,True
C029387,Mass,Western Cape,25-34,New,52.8,True
C029388,Middle Market,Gauteng,35-44,New,38.4,True
C029389,SME Owner,Eastern Cape,45-54,3-5 Years,20.2,True
C029390,Mass,Free State,25-34,1-2 Years,61.9,True
C029391,Mass,KwaZulu-Natal,65+,5+ Years,48.0,True
C029392,Mass,Eastern Cape,35-44,3-5 Years,31.3,True
C029393,Middle Market,Gauteng,45-54,3-5 Years,44.9,True
C029394,Middle Market,KwaZulu-Natal,45-54,New,38.6,True
C029395,Mass,Gauteng,25-34,5+ Years,53.5,True
C029396,Middle Market,Northern Cape,35-44,5+ Years,64.2,True
C029397,Middle Market,Western Cape,55-64,New,49.7,True
C029398,Mass,Gauteng,45-54,3-5 Years,24.9,True
C029399,Mass,Gauteng,35-44,5+ Years,30.3,True
C029400,Mass,Northern Cape,35-44,3-5 Years,87.8,True
C029401,Affluent,Northern Cape,45-54,1-2 Years,67.1,True
C029402,Mass,Free State,35-44,1-2 Years,48.0,True
C029403,Mass,Western Cape,25-34,1-2 Years,86.3,True
C029404,Middle Market,KwaZulu-Natal,35-44,5+ Years,63.7,True
C029405,Middle Market,Eastern Cape,65+,1-2 Years,94.5,True
C029406,Middle Market,Gauteng,45-54,3-5 Years,47.6,True
C029407,Mass,Gauteng,25-34,5+ Years,59.4,True
C029408,Middle Market,Western Cape,25-34,3-5 Years,81.6,True
C029409,Middle Market,Western Cape,25-34,1-2 Years,77.1,True
C029410,Affluent,Western Cape,55-64,1-2 Years,6.2,True
C029411,Middle Market,Gauteng,25-34,5+ Years,38.7,True
C029412,Middle Market,KwaZulu-Natal,35-44,5+ Years,63.7,True
C029413,Mass,Eastern Cape,45-54,3-5 Years,91.6,True
C029414,Middle Market,Limpopo,55-64,1-2 Years,50.9,True
C029415,Affluent,Western Cape,25-34,3-5 Years,37.7,True
C029416,Mass,Gauteng,25-34,3-5 Years,77.7,True
C029417,Mass,Gauteng,25-34,1-2 Years,71.3,True
C029418,Middle Market,KwaZulu-Natal,25-34,New,39.2,True
C029419,Affluent,Gauteng,25-34,3-5 Years,42.5,True
C029420,Mass,Limpopo,45-54,3-5 Years,77.5,True
C029421,Affluent,Western Cape,18-24,New,44.0,True
C029422,Mass,KwaZulu-Natal,45-54,New,63.5,True
C029423,Affluent,Western Cape,55-64,1-2 Years,75.3,True
C029424,Affluent,Gauteng,35-44,3-5 Years,37.4,True
C029425,Middle Market,Free State,65+,5+ Years,80.1,True
C029426,Affluent,Western Cape,35-44,New,56.6,True
C029427,SME Owner,Western Cape,35-44,1-2 Years,80.3,True
C029428,Affluent,Eastern Cape,25-34,1-2 Years,55.4,True
C029429,Middle Market,Western Cape,45-54,5+ Years,79.3,True
C029430,Middle Market,KwaZulu-Natal,45-54,3-5 Years,84.4,True
C029431,Mass,Eastern Cape,25-34,3-5 Years,63.5,True
C029432,Mass,Northern Cape,45-54,New,34.7,True
C029433,Middle Market,Eastern Cape,35-44,3-5 Years,28.4,True
C029434,Mass,Gauteng,65+,1-2 Years,68.2,True
C029435,SME Owner,KwaZulu-Natal,18-24,3-5 Years,41.5,True
C029436,Mass,KwaZulu-Natal,35-44,New,53.0,True
C029437,Mass,Gauteng,35-44,3-5 Years,19.1,True
C029438,Mass,Eastern Cape,35-44,New,18.0,True
C029439,Mass,Western Cape,25-34,5+ Years,79.1,True
C029440,Mass,KwaZulu-Natal,25-34,New,34.2,True
C029441,Middle Market,Gauteng,35-44,1-2 Years,59.8,True
